Walk_p03_r01_v16_c06 159 21
Laydown_p03_r00_v07_c04 96 19
Drink.Fromcup_p17_r02_v09_c01 267 8
Drink.Fromcup_p09_r05_v15_c03 64 8
Cook.Stir_p13_r04_v23_c07 51 0
Drink.Fromcup_p17_r00_v14_c06 55 8
Walk_p17_r09_v11_c07 72 21
Getup_p06_r01_v06_c05 40 5
Pour.Frombottle_p09_r00_v05_c04 113 25
Leave_p07_r01_v03_c03 31 17
Walk_p15_r05_v13_c06 37 21
Getup_p04_r06_v04_c04 83 5
Drink.Fromcup_p09_r03_v08_c01 70 8
Enter_p04_r01_v07_c05 208 26
Cook.Cleandishes_p03_r01_v16_c06 241 10
Pour.Fromcan_p12_r00_v03_c05 139 18
Drink.Fromcup_p09_r04_v03_c04 99 8
Cook.Cleandishes_p07_r01_v20_c06 240 10
Drink.Fromcup_p03_r08_v04_c05 54 8
Walk_p12_r06_v14_c05 130 21
Walk_p07_r01_v04_c07 56 21
Walk_p13_r05_v12_c02 58 21
Getup_p12_r07_v07_c04 31 5
Readbook_p12_r00_v06_c05 1200 20
Getup_p06_r01_v10_c01 38 5
Enter_p09_r00_v11_c01 74 26
Cook.Cleanup_p15_r05_v13_c06 173 16
Drink.Fromcup_p03_r00_v13_c02 55 8
Walk_p15_r11_v03_c04 250 21
WatchTV_p04_r07_v03_c04 1061 4
Sitdown_p04_r01_v10_c02 39 14
Walk_p03_r29_v02_c05 127 21
Walk_p03_r01_v16_c07 59 21
Cook.Cut_p12_r01_v12_c07 732 29
Walk_p15_r10_v04_c04 47 21
Drink.Fromcup_p04_r05_v15_c03 91 8
Leave_p06_r00_v12_c03 171 17
Leave_p06_r02_v27_c01 48 17
Eat.Attable_p09_r39_v08_c01 53 28
Drink.Fromcup_p09_r03_v15_c03 54 8
Readbook_p03_r12_v02_c04 45 20
Walk_p04_r26_v05_c04 466 21
Enter_p06_r02_v15_c01 61 26
Drink.Fromcup_p07_r07_v08_c02 90 8
Cook.Stir_p09_r13_v12_c07 95 0
Cook.Cleanup_p04_r00_v16_c06 186 16
Takepills_p17_r02_v05_c04 283 3
Drink.Fromcup_p12_r04_v14_c05 118 8
Readbook_p04_r03_v05_c05 210 20
Eat.Attable_p07_r12_v08_c01 63 28
Makecoffee.Pourwater_p03_r00_v16_c03 231 11
Enter_p06_r00_v12_c03 118 26
Sitdown_p12_r00_v05_c04 37 14
Cook.Cut_p12_r00_v12_c07 428 29
Walk_p07_r07_v03_c05 87 21
Cook.Cleandishes_p09_r03_v12_c06 301 10
Takepills_p17_r01_v04_c05 158 3
Sitdown_p15_r02_v11_c02 34 14
Walk_p09_r04_v10_c01 250 21
Takepills_p03_r00_v04_c04 78 3
Pour.Fromcan_p13_r02_v11_c01 55 18
Maketea.Boilwater_p13_r01_v21_c06 267 13
Readbook_p03_r01_v02_c04 227 20
Walk_p07_r05_v21_c06 122 21
Walk_p15_r04_v13_c03 112 21
Drink.Fromcup_p09_r04_v10_c01 68 8
Drink.Fromcan_p04_r09_v03_c05 93 6
Getup_p06_r03_v11_c01 69 5
Drink.Fromcup_p13_r05_v20_c03 59 8
Walk_p03_r14_v13_c02 89 21
Readbook_p03_r01_v07_c04 2834 20
Enter_p07_r00_v06_c03 39 26
Cook.Cleandishes_p09_r01_v12_c06 78 10
Drink.Fromcup_p06_r05_v08_c01 123 8
Uselaptop_p17_r02_v03_c04 1408 12
Takepills_p15_r00_v11_c01 144 3
Getup_p03_r00_v12_c02 43 5
Drink.Fromcup_p15_r00_v17_c03 66 8
Getup_p03_r09_v05_c05 32 5
WatchTV_p17_r01_v04_c05 1213 4
Cook.Stir_p07_r09_v21_c06 113 0
Leave_p13_r00_v05_c04 201 17
Drink.Fromcup_p03_r10_v04_c05 53 8
Drink.Fromcan_p07_r01_v03_c05 74 6
Drink.Frombottle_p15_r00_v16_c07 60 7
Eat.Attable_p17_r06_v10_c01 32 28
Sitdown_p04_r09_v04_c04 45 14
Readbook_p17_r03_v04_c05 681 20
Eat.Attable_p13_r14_v19_c01 61 28
WatchTV_p04_r10_v05_c04 965 4
WatchTV_p17_r07_v02_c05 31 4
Sitdown_p03_r11_v19_c05 34 14
Sitdown_p15_r03_v04_c04 31 14
Drink.Frombottle_p04_r07_v04_c05 54 7
WatchTV_p12_r13_v02_c05 39 4
Usetelephone_p15_r04_v02_c05 149 22
Cook.Stir_p09_r08_v13_c03 78 0
Takepills_p03_r01_v19_c04 132 3
Cook.Cleandishes_p09_r03_v13_c03 190 10
Cook.Cleandishes_p07_r12_v06_c03 760 10
Sitdown_p17_r02_v06_c05 42 14
Getup_p12_r02_v04_c05 35 5
Readbook_p03_r01_v04_c04 790 20
Drink.Fromcan_p06_r00_v04_c04 117 6
Cook.Stir_p17_r03_v15_c07 94 0
