Walk_p03_r01_v16_c06 159 21
Laydown_p03_r00_v07_c04 96 19
Drink.Fromcup_p17_r02_v09_c01 267 8
Drink.Fromcup_p09_r05_v15_c03 64 8
Cook.Stir_p13_r04_v23_c07 51 0
Drink.Fromcup_p17_r00_v14_c06 55 8
Walk_p17_r09_v11_c07 72 21
Getup_p06_r01_v06_c05 40 5
Pour.Frombottle_p09_r00_v05_c04 113 25
Leave_p07_r01_v03_c03 31 17
Walk_p15_r05_v13_c06 37 21
Getup_p04_r06_v04_c04 83 5
Drink.Fromcup_p09_r03_v08_c01 70 8
Enter_p04_r01_v07_c05 208 26
Cook.Cleandishes_p03_r01_v16_c06 241 10
Pour.Fromcan_p12_r00_v03_c05 139 18
Cook.Cleandishes_p07_r01_v20_c06 240 10
Walk_p12_r06_v14_c05 130 21
Getup_p12_r07_v07_c04 31 5
Readbook_p12_r00_v06_c05 1200 20
Getup_p06_r01_v10_c01 38 5
Enter_p09_r00_v11_c01 74 26
Cook.Cleanup_p15_r05_v13_c06 173 16
WatchTV_p04_r07_v03_c04 1061 4
Sitdown_p04_r01_v10_c02 39 14
Cook.Cut_p12_r01_v12_c07 732 29
Leave_p06_r00_v12_c03 171 17
Leave_p06_r02_v27_c01 48 17
Eat.Attable_p09_r39_v08_c01 53 28
Readbook_p03_r12_v02_c04 45 20
Enter_p06_r02_v15_c01 61 26
Cook.Stir_p09_r13_v12_c07 95 0
Cook.Cleanup_p04_r00_v16_c06 186 16
Takepills_p17_r02_v05_c04 283 3
Readbook_p04_r03_v05_c05 210 20
Eat.Attable_p07_r12_v08_c01 63 28
Makecoffee.Pourwater_p03_r00_v16_c03 231 11
Enter_p06_r00_v12_c03 118 26
Sitdown_p12_r00_v05_c04 37 14
Cook.Cut_p12_r00_v12_c07 428 29
Cook.Cleandishes_p09_r03_v12_c06 301 10
Takepills_p17_r01_v04_c05 158 3
Sitdown_p15_r02_v11_c02 34 14
Takepills_p03_r00_v04_c04 78 3
Pour.Fromcan_p13_r02_v11_c01 55 18
Maketea.Boilwater_p13_r01_v21_c06 267 13
Readbook_p03_r01_v02_c04 227 20
Drink.Fromcan_p04_r09_v03_c05 93 6
Cook.Cleandishes_p09_r01_v12_c06 78 10
Uselaptop_p17_r02_v03_c04 1408 12
Takepills_p15_r00_v11_c01 144 3
WatchTV_p17_r01_v04_c05 1213 4
Cook.Stir_p07_r09_v21_c06 113 0
Leave_p13_r00_v05_c04 201 17
Drink.Fromcan_p07_r01_v03_c05 74 6
Drink.Frombottle_p15_r00_v16_c07 60 7
Eat.Attable_p17_r06_v10_c01 32 28
Sitdown_p04_r09_v04_c04 45 14
Eat.Attable_p13_r14_v19_c01 61 28
WatchTV_p04_r10_v05_c04 965 4
WatchTV_p17_r07_v02_c05 31 4
Drink.Frombottle_p04_r07_v04_c05 54 7
Usetelephone_p15_r04_v02_c05 149 22
Cook.Stir_p09_r08_v13_c03 78 0
Drink.Fromcan_p06_r00_v04_c04 117 6
Cook.Cut_p17_r15_v14_c06 38 29
Uselaptop_p15_r01_v04_c04 1751 12
Pour.Fromkettle_p09_r00_v16_c03 192 2
Usetelephone_p04_r00_v07_c05 924 22
Cutbread_p03_r00_v10_c01 175 1
Usetelephone_p13_r01_v06_c04 161 22
Uselaptop_p12_r03_v02_c05 434 12
Pour.Frombottle_p03_r00_v08_c05 66 25
Usetelephone_p03_r00_v12_c01 376 22
Drink.Frombottle_p04_r22_v04_c05 151 7
Drink.Frombottle_p12_r02_v02_c04 129 7
Pour.Frombottle_p17_r00_v05_c04 79 25
Cook.Cleanup_p15_r08_v13_c06 198 16
Uselaptop_p03_r00_v06_c04 1038 12
Makecoffee.Pourgrains_p12_r00_v11_c06 91 23
Pour.Fromkettle_p04_r00_v14_c07 82 2
Cook.Cleanup_p07_r00_v20_c03 187 16
Cutbread_p13_r04_v08_c02 371 1
Drink.Fromcan_p04_r10_v03_c04 57 6
Cook.Cut_p06_r02_v13_c06 69 29
Usetablet_p06_r03_v04_c05 1139 9
Pour.Frombottle_p12_r02_v02_c04 49 25
Pour.Fromkettle_p06_r03_v12_c06 148 2
Pour.Fromcan_p15_r00_v11_c02 63 18
Makecoffee.Pourgrains_p15_r01_v13_c03 69 23
Cook.Usestove_p07_r05_v21_c06 432 27
Cook.Usestove_p06_r03_v13_c03 52 27
Drink.Fromglass_p03_r01_v19_c04 50 15
Pour.Fromcan_p03_r02_v18_c03 39 18
Eat.Snack_p12_r02_v12_c06 108 24
Usetablet_p03_r02_v06_c05 154 9
Cook.Usestove_p04_r01_v17_c03 117 27
Eat.Snack_p06_r04_v06_c05 81 24
Laydown_p03_r00_v19_c04 62 19
Makecoffee.Pourwater_p13_r01_v20_c03 108 11
Eat.Snack_p09_r08_v13_c03 44 24
